name	males	females	total	medianage	25thpercentile	75thpercentile
cerina	0	318	318	21.0	18.0	29.75
daniyah	0	26	26	16.0	15.0	16.0
husnain	7	0	7	15.0	15.0	15.0
daniyal	70	0	70	19.0	17.0	21.0
fieldon	6	0	6	97.0	97.0	97.0
shaquira	0	227	227	21.0	19.0	24.0
chontell	0	16	16	44.0	27.0	47.0
broughton	59	0	59	84.0	72.0	91.75
sheika	0	76	76	33.5	31.0	36.0
takeshia	0	418	418	32.0	27.0	36.0
nyomie	0	5	5	19.0	19.0	19.0
jorah	0	7	7	15.0	15.0	15.0
mickinzie	0	5	5	20.0	20.0	20.0
areebah	0	5	5	15.0	15.0	15.0
josephus	1090	0	1090	55.0	39.0	66.5
stephens	392	0	392	51.0	37.75	62.0
sharion	0	800	800	59.0	53.0	65.0
stepheny	0	361	361	33.0	24.0	42.0
eremy	12	0	12	27.0	27.0	38.0
sameera	0	235	235	24.0	19.0	30.0
stephene	0	276	276	39.0	33.0	46.0
rashema	0	62	62	34.5	28.0	37.0
chadlee	5	0	5	37.0	37.0	37.0
lavonnie	0	6	6	60.0	60.0	60.0
sharieka	0	44	44	30.0	28.75	33.0
stepheno	6	0	6	33.0	33.0	33.0
tangle	0	8	8	44.0	44.0	44.0
gilroy	32	0	32	29.0	27.0	48.0
geanine	0	146	146	45.0	41.0	49.0
tangla	0	36	36	44.0	43.0	46.0
talayla	0	5	5	15.0	15.0	15.0
azlynn	0	48	48	16.5	15.0	18.0
sadiga	0	17	17	40.0	39.0	41.0
johnnae	0	76	76	18.0	16.0	20.0
jeraldine	0	4114	4114	68.0	59.0	74.0
dennielle	0	20	20	37.0	34.25	39.0
tajiah	0	6	6	16.0	16.0	16.0
junette	0	268	268	63.0	54.0	70.0
stevyn	5	0	5	30.0	30.0	30.0
quido	18	0	18	97.0	95.0	98.0
junetta	0	280	280	62.0	55.0	73.0
aboubakar	6	0	6	17.0	17.0	17.0
quida	0	118	118	59.0	51.0	64.0
kemaya	0	7	7	16.0	16.0	16.0
syvester	5	0	5	54.0	54.0	54.0
chitose	0	6	6	92.0	92.0	92.0
annalysa	0	52	52	19.0	15.75	21.0
adraine	5	222	227	45.0	36.0	51.0
brilee	0	86	86	17.0	16.0	19.0
katlain	0	5	5	23.0	23.0	23.0
emanual	355	0	355	28.0	20.0	36.0
aki	122	130	252	31.5	23.0	37.0
adelfa	0	345	345	68.0	58.0	74.0
melette	0	13	13	48.0	48.0	48.0
zelenia	0	5	5	28.0	28.0	28.0
tobiann	0	7	7	40.0	40.0	40.0
shaneshia	0	5	5	18.0	18.0	18.0
zemira	0	5	5	16.0	16.0	16.0
zakarie	61	0	61	18.0	16.0	22.0
zakaria	362	47	409	18.0	16.0	22.0
zehra	0	203	203	22.0	17.5	27.0
aubyn	0	15	15	19.0	15.0	31.0
jalysia	0	10	10	23.0	19.0	27.0
clydia	0	609	609	69.0	63.0	76.5
keilin	0	20	20	16.5	15.75	17.5
lakwanzaa	0	5	5	18.0	18.0	18.0
shaynell	0	6	6	20.0	20.0	20.0
eleny	0	18	18	17.0	15.0	19.25
ketisha	0	10	10	30.0	25.0	35.0
cheisea	0	22	22	26.0	25.0	27.0
deida	0	10	10	35.5	25.0	46.0
jeaniene	0	16	16	54.0	46.0	54.0
charona	0	5	5	29.0	29.0	29.0
atalya	0	24	24	17.0	16.0	17.75
orrell	10	0	10	96.0	94.5	97.5
poojan	5	0	5	18.0	18.0	18.0
eldene	0	129	129	77.0	74.0	85.0
eldena	0	145	145	81.0	73.0	88.5
viella	0	5	5	94.0	94.0	94.0
wilmore	80	0	80	74.0	71.0	88.25
sonali	0	608	608	23.0	18.0	31.0
lisi	0	18	18	49.0	43.75	50.0
julian	83198	2101	85299	25.0	19.0	40.0
latosca	0	13	13	36.0	36.0	37.0
delrae	0	136	136	53.0	34.0	59.0
ikisha	0	37	37	35.0	33.0	37.0
greyling	12	0	12	54.0	54.0	58.0
marlecia	0	5	5	16.0	16.0	16.0
delray	452	0	452	46.0	30.0	55.0
julias	9	0	9	90.0	90.0	90.0
ynes	23	10	33	78.0	53.0	92.0
parita	0	5	5	23.0	23.0	23.0
shawnell	21	248	269	36.0	29.0	41.0
elbridge	603	0	603	70.0	62.0	80.0
kenyota	5	26	31	27.0	25.5	32.0
daylan	702	31	733	20.0	17.0	23.0
jaedin	19	14	33	15.0	15.0	16.0
daylah	0	6	6	15.0	15.0	15.0
seymoure	5	0	5	99.0	99.0	99.0
averyl	0	5	5	26.0	26.0	26.0
gottlieb	226	0	226	94.5	88.75	99.25
grason	44	0	44	17.0	16.0	21.0
kariss	0	13	13	26.0	24.0	26.0
cherise	0	4241	4241	36.0	28.0	44.0
alyssum	0	5	5	35.0	35.0	35.0
ritchy	5	0	5	24.0	24.0	24.0
anka	0	7	7	40.0	40.0	40.0
quenita	0	16	16	34.0	31.0	36.0
geffrey	211	0	211	44.5	35.0	50.0
anke	0	5	5	46.0	46.0	46.0
chandlyr	0	13	13	16.0	16.0	17.0
rallie	5	0	5	98.0	98.0	98.0
laneita	0	6	6	56.0	56.0	56.0
diavian	5	96	101	15.0	15.0	16.0
luellen	5	677	682	63.0	56.0	72.25
linsdey	0	19	19	30.0	26.0	31.5
erum	0	90	90	25.0	20.25	31.0
lueller	0	5	5	105.0	105.0	105.0
reanna	0	3461	3461	23.0	18.0	30.0
cherisa	0	178	178	34.0	28.0	39.0
jananne	0	15	15	67.5	63.0	72.0
reanne	0	395	395	22.0	17.0	28.0
dova	0	45	45	98.5	93.75	100.75
dove	22	423	445	41.0	26.0	52.0
teresaann	0	5	5	50.0	50.0	50.0
myja	0	8	8	17.0	17.0	17.0
annecia	0	21	21	19.0	16.0	24.0
yesennia	0	62	62	21.0	16.0	27.0
dariya	0	25	25	17.0	17.0	18.0
tamitha	0	454	454	44.0	39.0	46.0
ysa	0	5	5	15.0	15.0	15.0
sylwia	0	103	103	20.0	18.0	23.0
jaymon	122	0	122	18.0	17.0	21.75
trinitey	0	14	14	15.5	15.0	16.0
crawley	16	0	16	99.0	98.0	100.5
cortez	6594	89	6683	26.0	21.0	35.0
dawsyn	23	17	40	16.0	15.0	16.0
deobrah	0	10	10	52.0	47.0	57.0
pearlina	0	163	163	69.0	64.0	80.0
loeda	0	7	7	87.0	87.0	87.0
rosaicela	0	9	9	17.0	17.0	17.0
pearline	0	5999	5999	67.0	58.0	77.0
carney	491	6	497	64.0	54.0	74.0
gudelia	0	57	57	31.5	18.5	50.0
menelik	125	0	125	21.0	17.0	27.0
charmion	0	220	220	45.0	40.0	50.0
stanna	0	22	22	46.0	40.0	47.0
carnes	5	0	5	91.0	91.0	91.0
jazzlyn	0	540	540	19.0	16.0	22.0
myrtis	5	5431	5436	69.0	60.0	78.0
semya	0	6	6	16.0	16.0	16.0
teneika	0	19	19	31.0	29.5	35.0
candiace	0	94	94	30.5	27.0	33.75
carnel	202	0	202	49.0	38.0	59.0
anthnoy	6	0	6	28.0	28.0	28.0
joniqua	0	89	89	22.0	20.0	24.0
kianne	0	36	36	20.0	18.0	21.0
jonique	0	372	372	27.0	21.0	33.0
kentravius	5	0	5	19.0	19.0	19.0
clint	29462	54	29516	37.0	30.0	45.0
nakeira	0	11	11	21.0	17.0	21.0
cristle	0	59	59	32.0	30.0	35.5
shiva	155	187	342	23.5	18.25	29.0
jaaliyah	0	31	31	17.0	16.0	18.0
kaleena	0	1333	1333	31.0	27.0	32.0
cline	774	0	774	66.0	56.5	75.0
alaja	0	30	30	16.5	16.0	18.0
osgood	18	0	18	97.0	96.5	98.5
verginia	0	171	171	75.0	60.0	82.75
kruz	80	0	80	20.0	18.0	26.0
bartholome	23	0	23	62.0	61.0	62.0
arezo	0	11	11	25.0	25.0	28.0
sadia	0	597	597	23.0	18.0	30.0
sadie	176	52046	52222	32.0	20.0	66.0
sadik	28	0	28	18.0	17.0	21.0
fernell	6	5	11	44.0	44.0	54.25
siaka	5	0	5	15.0	15.0	15.0
kersty	0	6	6	21.0	21.0	21.0
kenika	0	51	51	32.0	27.0	34.0
jakevis	5	0	5	17.0	17.0	17.0
famous	85	0	85	40.0	23.0	47.0
sadiq	180	0	180	19.0	17.0	24.0
avelardo	162	0	162	27.0	20.0	46.5
patracia	0	11	11	52.0	52.0	57.0
eean	16	0	16	23.0	15.0	26.0
jaquain	17	0	17	19.0	17.0	20.0
devaughn	1536	0	1536	23.0	20.0	31.0
nyeisha	0	335	335	24.0	20.0	30.0
selva	0	54	54	77.0	75.0	78.0
gerika	0	29	29	23.0	22.0	26.0
hardik	13	0	13	22.0	22.0	25.0
hardin	693	0	693	63.0	54.0	73.0
mickie	600	3431	4031	55.0	44.0	64.0
lysette	0	557	557	26.0	19.0	35.0
savasia	0	12	12	19.0	19.0	19.0
mickia	0	13	13	16.0	16.0	19.0
micaila	0	84	84	19.0	17.0	20.0
hardie	584	0	584	66.0	60.0	76.0
montonio	5	0	5	43.0	43.0	43.0
alexaundrea	0	6	6	23.0	23.0	23.0
tyquese	6	0	6	16.0	16.0	16.0
renauldo	5	0	5	31.0	31.0	31.0
keosha	0	1729	1729	25.0	21.0	29.0
gurlie	0	5	5	80.0	80.0	80.0
annalene	0	17	17	83.5	81.0	87.75
annalena	0	46	46	18.0	17.0	20.0
kristiann	0	200	200	32.0	25.0	39.0
jeraline	0	254	254	70.0	65.0	77.0
moria	0	458	458	37.0	29.0	42.0
asiana	0	161	161	18.0	17.0	20.0
elixabeth	0	11	11	26.0	26.0	32.0
idelia	0	115	115	71.0	65.0	83.0
dewell	206	0	206	70.0	53.0	82.75
shreya	0	775	775	17.0	16.0	20.0
morio	100	0	100	35.0	32.0	40.0
ronice	0	35	35	36.0	33.0	42.0
moris	178	0	178	25.0	20.0	31.0
ronica	0	1216	1216	38.0	29.0	45.0
jaton	32	62	94	35.0	24.0	43.0
ngan	0	152	152	24.0	19.75	28.0
subrina	0	853	853	40.0	28.0	48.0
shawntaya	0	19	19	25.0	18.0	30.0
ngai	66	0	66	44.0	43.0	45.0
oluwafunmilayo	0	6	6	16.0	16.0	16.0
macalah	0	35	35	18.0	16.0	18.0
morghann	0	5	5	18.0	18.0	18.0
issiah	560	0	560	18.0	16.0	24.0
lendora	0	125	125	61.0	55.25	69.0
marieclaire	0	46	46	20.0	19.0	23.0
daniesha	0	211	211	23.0	19.5	26.0
issiac	31	0	31	17.0	16.0	24.0
amonte	175	0	175	18.0	16.0	21.0
mieya	0	5	5	18.0	18.0	18.0
qwenton	5	0	5	26.0	26.0	26.0
sakura	0	184	184	21.0	17.0	26.0
yengkong	5	0	5	18.0	18.0	18.0
jezreel	186	40	226	21.0	17.0	26.0
athylene	0	5	5	97.0	97.0	97.0
anaiya	0	126	126	16.0	15.0	17.0
kawanda	0	423	423	36.0	32.0	39.75
kiegan	45	5	50	17.0	15.0	18.0
ples	293	0	293	70.0	59.0	80.5
lynnai	0	7	7	47.0	47.0	47.0
emisha	0	6	6	34.0	34.0	34.0
lynnae	0	928	928	38.0	26.25	50.75
taishima	0	8	8	15.0	15.0	15.0
nakesia	0	30	30	38.0	35.0	39.0
plez	96	0	96	79.0	74.0	88.75
jorgan	11	0	11	18.0	18.0	24.0
marlando	27	0	27	40.0	40.0	42.0
teofilo	920	0	920	41.0	29.0	58.0
pharon	6	5	11	44.0	29.0	59.0
nesly	5	0	5	21.0	21.0	21.0
avonell	0	186	186	83.0	78.0	86.0
eudena	0	5	5	94.0	94.0	94.0
marlanda	0	5	5	30.0	30.0	30.0
teofila	0	80	80	92.5	89.25	99.25
eudene	0	19	19	94.0	91.0	94.5
sammeul	5	0	5	58.0	58.0	58.0
kentron	5	0	5	28.0	28.0	28.0
carolos	59	0	59	31.0	29.0	35.0
theordore	401	0	401	53.0	42.0	63.0
mahamed	53	0	53	17.0	16.0	19.0
geogory	10	0	10	50.0	50.0	57.0
jerdine	0	7	7	72.0	72.0	72.0
jerrian	25	0	25	16.0	15.0	21.0
joeline	0	73	73	33.0	28.0	47.0
catherline	0	20	20	73.0	73.0	89.0
luismario	5	0	5	18.0	18.0	18.0
adalbert	94	0	94	90.5	84.0	95.75
nidya	0	72	72	26.0	19.0	30.0
tyeshawn	6	0	6	20.0	20.0	20.0
cully	218	0	218	43.0	26.0	51.0
leeron	11	0	11	27.0	27.0	39.0
destiney	0	3939	3939	19.0	17.0	22.0
margory	0	58	58	81.0	64.0	92.25
chanity	0	5	5	26.0	26.0	26.0
geraine	0	6	6	87.0	87.0	87.0
aliyiah	0	12	12	18.0	18.0	20.0
baille	0	5	5	15.0	15.0	15.0
leeroy	3670	0	3670	52.0	32.0	69.0
chanita	0	404	404	35.0	29.0	41.0
mirage	5	44	49	19.0	18.0	20.0
ifeoluwa	0	15	15	16.0	15.0	16.0
vonda	11	10238	10249	50.0	47.0	60.0
torlan	5	0	5	50.0	50.0	50.0
demekia	0	31	31	37.0	36.0	39.0
sircharles	16	0	16	18.0	16.0	26.0
obianuju	0	10	10	17.0	15.0	19.0
malike	99	0	99	18.0	16.0	20.0
hozel	0	5	5	97.0	97.0	97.0
sigismund	138	0	138	94.0	91.0	97.0
delaphine	0	22	22	88.0	85.0	90.0
phalen	10	13	23	23.0	21.0	33.0
colonel	1022	0	1022	64.0	54.0	73.0
aireanna	0	77	77	18.0	16.0	21.0
fontane	5	0	5	36.0	36.0	36.0
cyenna	0	17	17	17.0	15.0	18.0
demeca	0	11	11	36.0	35.0	36.0
kewania	0	5	5	29.0	29.0	29.0
jamilah	16	1419	1435	28.0	21.0	36.0
oreoluwa	6	9	15	16.0	15.0	16.0
tailyn	0	42	42	16.0	15.0	17.0
tashionna	0	5	5	16.0	16.0	16.0
etheridge	105	0	105	86.0	62.0	94.5
jestine	0	940	940	55.0	28.0	68.0
hema	0	100	100	25.0	20.0	31.0
avish	5	0	5	22.0	22.0	22.0
jestina	0	270	270	26.0	20.0	32.0
keiton	57	0	57	18.0	16.0	19.0
nthony	61	0	61	30.0	28.0	36.0
sayyid	50	0	50	21.0	19.0	22.75
damarys	0	268	268	29.0	21.0	38.0
merlina	0	20	20	22.0	22.0	24.75
ronderick	5	0	5	36.0	36.0	36.0
merline	0	1053	1053	67.0	55.0	76.0
talyr	0	6	6	19.0	19.0	19.0
sangeetha	0	10	10	26.0	24.0	28.0
yoel	1377	0	1377	28.0	21.0	34.0
shanquille	9	0	9	22.0	22.0	22.0
aoi	0	31	31	18.0	15.5	19.5
betzy	0	125	125	19.0	17.0	25.0
videll	13	5	18	43.0	42.0	43.0
lyth	6	0	6	16.0	16.0	16.0
kartik	179	0	179	21.0	17.0	26.0
armonee	0	17	17	17.0	16.0	18.0
lilian	0	5255	5255	25.0	18.0	39.0
yisselle	0	5	5	15.0	15.0	15.0
baileigh	0	513	513	18.0	16.0	20.0
algenis	48	0	48	24.0	19.0	25.0
chany	0	156	156	21.0	17.0	24.0
debarh	0	5	5	61.0	61.0	61.0
kaipo	281	0	281	27.0	21.0	34.0
ronnye	10	31	41	70.0	68.0	72.0
sumaiyah	0	54	54	17.0	16.0	18.0
lashenda	0	6	6	35.0	35.0	35.0
ameira	0	6	6	15.0	15.0	15.0
larnce	332	0	332	77.5	72.0	84.25
lilias	0	42	42	88.0	81.0	91.5
raniah	0	7	7	15.0	15.0	15.0
rhelda	0	37	37	73.0	60.0	76.0
jamessa	0	21	21	35.0	22.0	36.0
saliyah	0	15	15	17.0	15.0	18.0
mehan	0	22	22	29.0	28.25	30.0
mehak	0	98	98	19.0	16.0	20.75
michealanthony	5	0	5	26.0	26.0	26.0
orinda	0	17	17	65.5	65.0	66.0
eddica	0	5	5	33.0	33.0	33.0
kaylanicole	0	6	6	15.0	15.0	15.0
mehar	0	13	13	15.0	15.0	17.0
delorce	0	5	5	87.0	87.0	87.0
mahri	0	6	6	16.0	16.0	16.0
herschell	1046	0	1046	60.0	49.0	72.25
ransom	2613	0	2613	44.0	25.0	63.0
johannes	1157	0	1157	30.0	21.0	44.0
ranson	270	0	270	30.0	23.5	51.0
kamika	0	426	426	34.0	29.0	38.0
centhia	0	14	14	59.0	46.0	59.0
nermin	6	0	6	15.0	15.0	15.0
nena	0	4099	4099	49.0	33.0	58.0
hascal	21	0	21	96.0	79.0	98.0
hasaun	6	0	6	18.0	18.0	18.0
sherwood	5454	11	5465	59.0	47.0	69.0
ashlii	0	6	6	26.0	26.0	26.0
carmeron	136	0	136	25.0	21.0	28.0
jakyria	0	12	12	17.0	15.0	17.0
kennita	0	157	157	34.0	31.0	42.0
nota	0	51	51	96.5	93.75	99.5
mirna	5	3139	3144	34.0	24.0	43.0
jahna	0	297	297	26.0	20.0	36.0
kennith	10032	5	10037	53.0	41.0	63.0
marquice	524	0	524	23.0	19.0	26.0
chelssie	0	6	6	23.0	23.0	23.0
jahni	24	18	42	18.0	15.0	18.0
buz	33	0	33	58.0	54.0	63.0
shanikka	0	146	146	30.5	25.0	34.0
benee	0	6	6	52.0	52.0	52.0
verdene	0	88	88	73.0	68.0	89.5
solidad	0	12	12	90.0	89.5	90.5
jessic	0	139	139	30.0	28.0	33.0
lilya	0	27	27	17.0	16.0	19.0
fredi	443	86	529	22.0	18.75	30.0
kharee	26	0	26	19.0	16.0	20.5
kjirsten	0	94	94	26.0	23.0	31.0
alphild	0	17	17	99.0	98.5	101.0
bun	17	0	17	32.0	29.0	32.0
stephn	10	0	10	50.0	50.0	62.0
bub	44	0	44	74.0	65.0	91.0
slater	579	0	579	20.0	17.0	23.0
fredy	2059	0	2059	23.0	19.0	31.0
bud	8219	0	8219	57.0	45.0	68.0
quandarrius	5	0	5	19.0	19.0	19.0
linita	0	34	34	53.0	51.0	55.0
ashala	0	22	22	19.5	17.0	22.0
syana	0	5	5	15.0	15.0	15.0
chetara	0	73	73	28.0	27.0	29.0
aliciana	0	48	48	17.0	16.0	19.0
kamberly	0	5	5	41.0	41.0	41.0
syann	0	59	59	16.0	15.0	17.0
adonica	0	361	361	41.0	32.0	50.0
suyapa	0	24	24	23.0	23.0	24.0
vinette	0	71	71	60.0	51.0	67.0
lurine	0	245	245	75.0	66.0	82.5
endre	39	0	39	42.0	33.5	49.0
vinetta	0	329	329	62.0	51.75	70.0
ollivia	0	7	7	19.0	19.0	19.0
barbare	0	5	5	49.0	49.0	49.0
raylene	0	3019	3019	46.0	27.0	58.0
nieves	579	837	1416	47.0	31.0	66.0
barbara	4139	1418575	1422714	64.0	56.0	72.0
raylena	0	34	34	25.0	19.0	28.0
kyrillos	28	0	28	18.0	17.0	20.5
kinga	0	65	65	19.0	16.0	21.0
kadari	10	0	10	15.5	15.0	16.0
roney	783	5	788	54.0	39.0	63.0
yarlin	0	24	24	17.0	15.0	17.0
brealyn	0	5	5	24.0	24.0	24.0
baruch	802	0	802	28.0	21.0	39.0
marlaena	0	10	10	29.0	23.0	35.0
dorthy	79	19709	19788	70.0	59.0	79.0
najir	32	0	32	17.0	15.0	18.0
thadus	11	0	11	80.0	80.0	88.5
dortha	0	6466	6466	74.0	64.0	82.0
raiya	0	20	20	16.0	15.0	17.0
olivama	0	6	6	84.0	84.0	84.0
ronen	115	0	115	33.0	26.0	39.0
dorthe	0	36	36	94.0	88.0	98.0
ronel	315	6	321	30.0	20.75	39.0
hydie	0	30	30	34.5	31.0	36.0
fadeelah	0	5	5	37.0	37.0	37.0
leylani	0	14	14	15.5	15.0	16.0
najia	0	160	160	20.0	17.0	25.0
ronee	0	370	370	37.0	28.0	46.0
najib	113	0	113	23.0	18.0	28.0
channan	0	12	12	46.0	45.0	46.0
avriel	0	20	20	20.0	18.0	21.5
harolyn	0	581	581	60.0	51.0	69.0
yaeko	0	439	439	85.0	83.0	92.0
yashima	0	6	6	40.0	40.0	40.0
channah	0	52	52	20.0	18.0	26.25
otie	42	62	104	97.5	91.25	100.75
malorie	0	2250	2250	25.0	19.0	28.0
keyun	12	0	12	17.0	17.0	25.0
jerme	14	0	14	29.0	25.0	29.0
chanese	0	69	69	25.0	23.0	27.0
faatimah	0	70	70	23.0	17.0	25.0
jermy	600	0	600	30.0	25.0	36.0
otis	50908	779	51687	56.0	43.0	67.0
ashford	326	0	326	31.0	26.0	36.0
kemiya	0	25	25	19.0	17.0	19.0
alyca	0	7	7	15.0	15.0	15.0
destin	2288	345	2633	20.0	17.0	26.0
alyce	0	15319	15319	62.0	46.0	73.0
shakedra	0	101	101	25.0	21.0	29.0
silven	5	0	5	99.0	99.0	99.0
leanora	0	1133	1133	57.0	43.25	67.0
rivaldo	43	0	43	15.0	15.0	16.0
leanord	592	0	592	66.0	57.0	75.0
leanore	0	743	743	74.0	67.0	83.0
tynieka	0	5	5	25.0	25.0	25.0
aaryanna	0	40	40	15.0	15.0	16.0
regnald	58	0	58	42.0	36.0	49.0
neeko	44	0	44	20.0	16.0	25.0
brenita	0	55	55	44.0	34.0	53.0
cortni	0	712	712	25.0	21.0	30.0
shakeela	0	252	252	25.0	22.0	30.0
kayana	0	366	366	20.0	16.0	25.0
kayann	0	130	130	23.0	18.0	45.25
desmand	11	0	11	22.0	16.0	22.0
silver	214	895	1109	31.0	23.0	49.0
quinlan	763	122	885	18.0	16.0	22.0
enchantra	0	8	8	37.0	37.0	37.0
nickoles	137	0	137	22.0	19.0	27.0
ninnie	0	55	55	85.0	82.0	89.75
gloretha	0	5	5	60.0	60.0	60.0
jamarqus	10	0	10	18.0	17.0	19.0
yarnelle	0	5	5	37.0	37.0	37.0
relford	5	0	5	93.0	93.0	93.0
shanza	0	5	5	15.0	15.0	15.0
sheridyn	0	29	29	16.0	15.0	18.0
nalisha	0	25	25	26.0	26.0	27.0
charliene	0	99	99	70.0	63.0	76.75
calistro	69	0	69	59.0	20.0	74.0
jarmila	0	18	18	85.0	85.0	94.0
daundra	0	5	5	22.0	22.0	22.0
melony	0	3467	3467	41.0	32.0	50.0
curtney	0	5	5	29.0	29.0	29.0
donnella	0	337	337	47.0	42.0	58.0
datid	5	0	5	56.0	56.0	56.0
teysha	0	13	13	24.0	24.0	25.0
archiebald	10	0	10	91.0	90.0	92.0
datia	0	5	5	24.0	24.0	24.0
bengamin	39	0	39	33.0	33.0	37.0
jayen	5	0	5	15.0	15.0	15.0
brodderick	10	0	10	23.0	20.0	26.0
meloni	0	273	273	40.0	34.0	50.0
vadell	5	0	5	22.0	22.0	22.0
iyona	0	148	148	19.0	16.0	22.25
nakeeta	0	99	99	30.0	27.0	38.0
iyone	0	7	7	88.0	88.0	88.0
shaunetta	0	25	25	35.0	34.0	35.0
victoriarose	0	6	6	16.0	16.0	16.0
mckade	99	0	99	17.0	16.0	20.0
shaunette	0	154	154	37.0	31.0	43.0
jonhatan	38	0	38	18.5	15.0	22.0
talasia	0	26	26	18.0	17.0	18.0
pardeep	53	0	53	20.0	17.0	25.0
sharlean	0	48	48	52.0	45.0	56.0
shawanna	0	1394	1394	35.0	29.0	39.0
jahdiel	25	0	25	18.0	15.0	19.0
marieelena	0	74	74	49.0	36.0	50.0
madilin	0	5	5	15.0	15.0	15.0
sumit	221	0	221	28.0	22.0	34.0
kennya	0	182	182	21.0	18.0	24.75
izzac	20	0	20	16.0	15.0	17.0
shinea	0	17	17	25.0	24.0	25.0
kianga	0	37	37	39.0	37.0	41.0
cowan	26	0	26	19.0	18.0	21.0
kimmesha	0	5	5	22.0	22.0	22.0
kenyatte	123	61	184	39.0	36.0	40.0
shanegua	0	12	12	31.0	31.0	41.0
mohamadou	13	0	13	16.0	16.0	17.0
joby	916	68	984	39.0	27.0	46.0
christinamarie	0	142	142	28.0	23.0	31.0
jobe	720	0	720	29.0	20.0	42.0
axelle	0	5	5	16.0	16.0	16.0
antia	0	174	174	32.0	25.0	46.75
kechia	0	154	154	42.0	40.0	46.0
loranne	0	16	16	54.0	51.0	60.5
larnelle	5	0	5	31.0	31.0	31.0
olexus	0	5	5	19.0	19.0	19.0
bai	5	5	10	30.5	25.0	36.0
kayra	0	150	150	19.0	16.0	23.0
meleah	0	773	773	29.0	20.0	39.0
erielle	0	103	103	19.0	17.0	23.0
jahniece	0	18	18	19.0	18.0	19.0
peony	0	25	25	28.0	16.0	30.0
riya	0	386	386	16.0	15.0	18.0
verma	0	902	902	71.0	63.0	80.0
veldon	241	0	241	69.0	57.0	79.5
nerida	0	47	47	45.0	33.5	54.0
xiara	0	75	75	17.0	16.0	19.0
rayda	0	10	10	27.0	27.0	72.0
raena	0	727	727	28.0	20.0	37.0
katrinna	0	88	88	32.0	23.75	37.0
ajamu	111	0	111	37.0	24.0	40.0
kevron	37	0	37	17.0	16.0	21.0
shamikka	0	17	17	32.0	24.0	33.0
tali	11	519	530	26.5	19.0	34.0
leaser	0	7	7	50.0	50.0	50.0
jelayne	0	5	5	54.0	54.0	54.0
kirrah	0	6	6	18.0	18.0	18.0
nikolai	1356	0	1356	23.0	18.0	31.0
zuleika	0	660	660	27.0	22.0	37.0
cheriann	0	5	5	45.0	45.0	45.0
jamieann	0	42	42	29.0	28.0	36.0
kadia	0	66	66	21.0	17.0	25.0
molleigh	0	27	27	18.0	16.0	19.0
tathiana	0	12	12	21.0	17.0	25.0
kadisha	0	206	206	22.0	20.0	26.0
abbagale	0	16	16	18.0	15.0	18.0
alexandrer	7	0	7	27.0	27.0	27.0
nikolas	9262	5	9267	21.0	17.0	26.0
tavion	667	0	667	17.0	16.0	20.0
myia	0	1178	1178	22.0	17.0	29.0
lister	128	0	128	74.0	65.5	89.5
terron	1673	32	1705	28.0	22.0	36.0
terrol	42	0	42	50.0	38.0	53.0
army	0	6	6	65.0	65.0	65.0
decameron	5	0	5	15.0	15.0	15.0
ashliegh	0	361	361	25.0	21.0	27.0
terrod	16	0	16	29.0	25.0	34.0
mckensey	0	139	139	19.0	17.0	21.0
sharann	0	11	11	61.0	61.0	72.0
lakyna	0	7	7	38.0	38.0	38.0
dermot	309	0	309	47.0	40.0	54.0
orenthial	29	0	29	39.0	38.0	41.0
gwenivere	0	15	15	15.0	15.0	45.0
kalista	0	603	603	16.0	16.0	21.0
arma	0	600	600	65.0	60.0	72.5
sully	59	233	292	26.0	21.0	30.0
danish	179	0	179	21.0	18.0	25.0
krystle	44	12779	12823	29.0	27.0	31.0
biranna	0	9	9	21.0	21.0	21.0
kimberl	0	62	62	44.5	43.0	46.0
sylvestre	91	0	91	25.0	21.0	31.0
lily	16	29277	29293	21.0	17.0	39.0
teeana	0	5	5	19.0	19.0	19.0
koray	28	0	28	25.0	17.0	26.0
danise	0	824	824	50.0	40.0	58.0
veronique	0	1193	1193	33.0	25.0	44.0
rocelia	0	23	23	38.0	32.0	39.0
ceil	0	650	650	63.0	58.0	72.0
modena	0	624	624	75.0	69.0	83.0
kimbery	0	532	532	42.0	34.0	48.0
modene	0	217	217	83.0	80.0	89.0
laqueshia	0	141	141	25.0	22.0	28.0
ansil	25	0	25	87.0	79.0	94.0
tavy	0	5	5	26.0	26.0	26.0
keaun	47	0	47	18.0	16.0	19.0
latunya	0	219	219	43.0	39.0	45.0
wialliam	5	0	5	62.0	62.0	62.0
jaylyne	5	0	5	17.0	17.0	17.0
kealyn	0	5	5	17.0	17.0	17.0
rozenia	0	42	42	64.0	61.0	74.5
therron	201	0	201	41.0	30.0	49.0
kenroy	24	0	24	23.5	23.0	24.0
jewelle	0	227	227	26.0	18.0	58.0
sherrilyn	0	684	684	54.0	48.0	63.0
rashonda	0	1449	1449	30.0	25.0	36.0
kenron	5	0	5	16.0	16.0	16.0
mercile	0	17	17	82.0	82.0	90.0
roch	222	0	222	56.0	53.0	59.0
niegel	23	0	23	21.0	19.0	26.0
rhianne	0	97	97	19.0	17.0	25.0
rock	2154	0	2154	54.0	41.0	58.0
breionna	0	37	37	20.0	19.0	23.0
joyceline	0	45	45	19.0	18.0	20.0
allahna	0	19	19	17.0	15.0	18.0
wahab	20	0	20	18.0	17.0	20.0
